FieldPrefix,FieldSeq,FieldCode,Month,Day,Year,BandNumber,SpeciesCode,Station,BledBy,Recorder,EnteredBy,StorageLocation,DNAExtractionDate,DNAStorageLoc,RecordStatus
SMD20160122,74,SMD2016012274,5,8,2016,258138179,CARW,PISP,EJT,,EJT,BOX 25,,#N/A,OK
SMD20160122,75,SMD2016012275,5,15,2016,245127789,NOCA,HOME,EJT,,EJT,BOX 18,27-Dec-16,BOX #2,OK
SMD20160122,76,SMD2016012276,5,15,2016,245113789,NOCA,HOME,EJT,,EJT,BOX 18,27-Dec-16,BOX #2,OK
SMD20160122,77,SMD2016012277,5,15,2016,245115278,NOCA,HOME,EJT,,EJT,BOX 18,27-Dec-16,BOX #2,OK
SMD20160122,78,SMD2016012278,5,15,2016,245115291,NOCA,HOME,EJT,,EJT,BOX 18,27-Dec-16,BOX #2,OK
SMD20160122,79,SMD2016012279,5,15,2016,245136376,NOCA,HOME,EJT,,EJT,BOX 18,27-Dec-16,BOX #2,OK
SMD20160122,80,SMD2016012280,5,15,2016,245109699,NOCA,HOME,EJT,,EJT,BOX 18,27-Dec-16,BOX #2,OK
SMD20160122,81,SMD2016012281,5,15,2016,271189840,CARW,HOME,EJT,,EJT,BOX 18,,#N/A,OK
SMD20160122,82,SMD2016012282,5,15,2016,245136308,NOCA,HOME,EJT,,EJT,BOX 18,21-Dec-16,BOX #1,OK
SMD20160122,83,SMD2016012283,5,15,2016,271189931,DOWO,HOME,EJT,,EJT,BOX 18,,#N/A,OK
SMD20160122,84,SMD2016012284,5,15,2016,245136318,NOCA,HOME,EJT,,EJT,BOX 18,21-Dec-16,BOX #1,OK
SMD20160122,85,SMD2016012285,5,15,2016,271189805,CARW,HOME,EJT,,EJT,BOX 18,10/3/18,Box #10,OK
SMD20160122,86,SMD2016012286,5,15,2016,245109642,NOCA,HOME,EJT,,EJT,BOX 18,21-Dec-16,BOX #1,OK
SMD20160122,87,SMD2016012287,5,15,2016,265078343,WEVI,HOME,EJT,,EJT,BOX 18,,#N/A,OK
SMD20160122,88,SMD2016012288,5,15,2016,180310919,BLJA,HOME,EJT,,EJT,BOX 18,,#N/A,OK
SMD20160122,89,SMD2016012289,5,15,2016,135244428,RBWO,HOME,EJT,,EJT,BOX 18,,#N/A,OK
SMD20160122,90,SMD2016012290,5,15,2016,137201802,RBWO,HOME,EJT,,EJT,BOX 18,,#N/A,OK
SMD20160122,91,SMD2016012291,5,15,2016,245136377,NOCA,HOME,EJT,,EJT,BOX 18,21-Dec-16,BOX #1,OK
SMD20160122,92,SMD2016012292,5,15,2016,263126323,HOFI,HOME,EJT,,EJT,BOX 18,,#N/A,OK
SMD20160514,1,SMD2016051401,5,15,2016,245115211,NOCA,HOME,EJT,,EJT,BOX 18,21-Dec-16,BOX #1,OK
SMD20160514,2,SMD2016051402,5,15,2016,255198818,CARW,HOME,EJT,,EJT,BOX 18,,#N/A,OK
SMD20160514,3,SMD2016051403,5,15,2016,245113725,NOCA,HOME,EJT,,EJT,BOX 18,21-Dec-16,BOX #1,OK
SMD20160514,4,SMD2016051404,5,15,2016,271189932,GCTH,HOME,EJT,,EJT,BOX 18,,#N/A,OK
SMD20160514,5,SMD2016051405,5,15,2016,265078343,WEVI,HOME,EJT,,EJT,BOX 18,,#N/A,OK
SMD20160514,6,SMD2016051406,5,15,2016,245136353,NOCA,HOME,EJT,,EJT,BOX 18,21-Dec-16,BOX #1,OK
SMD20160514,7,SMD2016051407,6,12,2016,273017995,SWWA,PISP,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,8,SMD2016051408,6,12,2016,274103469,CARW,PISP,EJT,,EJT,BOX 19,8/24/17,BOX #8,OK
SMD20160514,9,SMD2016051409,6,12,2016,274103466,CARW,PISP,SMD,,EJT,BOX 19,8/24/17,BOX #8,OK
SMD20160514,10,SMD2016051410,6,12,2016,266126576,CARW,PISP,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,11,SMD2016051411,6,12,2016,171382346,BLJA,PISP,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,12,SMD2016051412,6,12,2016,245137243,NOCA,PISP,EJT,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,13,SMD2016051413,6,12,2016,245137244,NOCA,PISP,EJT,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,14,SMD2016051414,6,12,2016,245125225,NOCA,PISP,EJT,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,15,SMD2016051415,6,12,2016,271050481,PROW,PISP,EJT,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,16,SMD2016051416,6,12,2016,135244479,RBWO,PISP,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,17,SMD2016051417,6,12,2016,245125206,NOCA,PISP,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,18,SMD2016051418,6,12,2016,135244480,RBWO,PISP,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,19,SMD2016051419,6,12,2016,268027531,WEVI,PISP,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,20,SMD2016051420,6,12,2016,245125283,NOCA,PISP,EJT,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,21,SMD2016051421,6,12,2016,274103475,CARW,PISP,EJT,,EJT,BOX 19,8/24/17,BOX #8,OK
SMD20160514,22,SMD2016051422,6,12,2016,274103474,CARW,PISP,EJT,,EJT,BOX 19,8/24/17,BOX #8,OK
SMD20160514,23,SMD2016051423,6,13,2016,265078343,WEVI,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,24,SMD2016051424,6,13,2016,271189853,CARW,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,25,SMD2016051425,6,13,2016,245136384,NOCA,HOME,EJT,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,26,SMD2016051426,6,13,2016,245109641,NOCA,HOME,EJT,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,27,SMD2016051427,6,13,2016,245109692,NOCA,HOME,EJT,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,28,SMD2016051428,6,13,2016,277060302,WEVI,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,29,SMD2016051429,6,13,2016,271189805,CARW,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,30,SMD2016051430,6,13,2016,245136385,NOCA,HOME,EJT,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,31,SMD2016051431,6,13,2016,271189937,CARW,HOME,EJT,,EJT,BOX 19,10/3/18,Box #10,OK
SMD20160514,32,SMD2016051432,6,13,2016,245136375,NOCA,HOME,EJT,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,33,SMD2016051433,6,13,2016,271189938,DOWO,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,34,SMD2016051434,6,20,2016,255198333,CARW,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,35,SMD2016051435,6,20,2016,271189821,CARW,HOME,EJT,,EJT,BOX 19,10/3/18,Box #10,OK
SMD20160514,36,SMD2016051436,6,20,2016,275051677,PROW,HOME,EJT,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,37,SMD2016051437,6,20,2016,271189941,CARW,HOME,EJT,,EJT,BOX 19,10/3/18,Box #10,OK
SMD20160514,38,SMD2016051438,6,20,2016,275051692,PROW,HOME,KLP,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,39,SMD2016051439,6,20,2016,271189819,CARW,HOME,KLP,,EJT,BOX 19,,#N/A,OK
SMD20160514,40,SMD2016051440,6,20,2016,245136383,NOCA,HOME,KLP,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,41,SMD2016051441,6,20,2016,245136308,NOCA,HOME,KLP,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,42,SMD2016051442,6,20,2016,245136387,NOCA,HOME,KLP,,EJT,BOX 19,21-Dec-16,BOX #1,OK
SMD20160514,43,SMD2016051443,6,20,2016,271189942,CARW,HOME,KLP,,EJT,BOX 19,10-Oct-18,Box #10,OK
SMD20160514,44,SMD2016051444,6,20,2016,275051615,PROW,HOME,EJT,,EJT,BOX 19,20-Dec-16,BOX #1,OK
SMD20160514,45,SMD2016051445,6,20,2016,255198312,DOWO,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,46,SMD2016051446,6,20,2016,245136382,NOCA,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,47,SMD2016051447,6,20,2016,245136352,NOCA,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,48,SMD2016051448,6,20,2016,245115244,NOCA,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,49,SMD2016051449,6,27,2016,275072213,PROW,HOME,EJT,,EJT,BOX 19,20-Dec-16,BOX #1,OK
SMD20160514,50,SMD2016051450,6,27,2016,271189944,CARW,HOME,EJT,,EJT,BOX 19,10-Oct-18,Box #10,OK
SMD20160514,51,SMD2016051451,6,27,2016,271189945,CARW,HOME,SMD,,EJT,BOX 19,10-Oct-18,Box #10,OK
SMD20160514,52,SMD2016051452,6,27,2016,271189946,CARW,HOME,SMD,,EJT,BOX 19,10-Oct-18,Box #10,OK
SMD20160514,53,SMD2016051453,6,27,2016,271189947,CARW,HOME,SMD,,EJT,BOX 19,10-Oct-18,Box #10,OK
SMD20160514,54,SMD2016051454,6,27,2016,245115271,NOCA,HOME,SMD,,EJT,BOX 19,20-Dec-16,BOX #1,OK
SMD20160514,55,SMD2016051455,7,11,2016,255130191,CARW,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,56,SMD2016051456,7,11,2016,271189954,HOFI,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,57,SMD2016051457,7,11,2016,271189955,CARW,HOME,EJT,,EJT,BOX 19,10-Oct-18,Box #10,OK
SMD20160514,58,SMD2016051458,7,11,2016,271189942,CARW,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,59,SMD2016051459,7,11,2016,245136391,NOCA,HOME,EJT,,EJT,BOX 19,20-Dec-16,BOX #1,OK
SMD20160514,60,SMD2016051460,7,11,2016,271189821,CARW,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,61,SMD2016051461,7,11,2016,245136363,NOCA,HOME,EJT,,EJT,BOX 19,20-Dec-16,BOX #1,OK
SMD20160514,62,SMD2016051462,7,11,2016,245113773,NOCA,HOME,EJT,,EJT,BOX 19,20-Dec-16,BOX #1,OK
SMD20160514,63,SMD2016051463,7,11,2016,245115208,NOCA,HOME,EJT,,EJT,BOX 19,20-Dec-16,BOX #1,OK
SMD20160514,64,SMD2016051464,7,11,2016,183319504,COGR,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,65,SMD2016051465,7,11,2016,245113755,NOCA,HOME,EJT,,EJT,BOX 19,20-Dec-16,BOX #1,OK
SMD20160514,66,SMD2016051466,7,11,2016,245136387,NOCA,HOME,EJT,,EJT,BOX 19,20-Dec-16,BOX #1,OK
SMD20160514,67,SMD2016051467,7,11,2016,271189942,CARW,HOME,KLP,,EJT,BOX 19,,#N/A,OK
SMD20160514,68,SMD2016051468,7,11,2016,245136392,NOCA,HOME,KLP,,EJT,BOX 19,20-Dec-16,BOX #1,OK
SMD20160514,69,SMD2016051469,7,11,2016,255198333,CARW,HOME,EJT,,EJT,BOX 19,,#N/A,OK
SMD20160514,70,SMD2016051470,7,11,2016,275072257,PROW,HOME,KLP,,EJT,BOX 19,20-Dec-16,BOX #1,OK
SMD20160514,71,SMD2016051471,7,11,2016,271189819,CARW,HOME,KLP,,EJT,BOX 19,,#N/A,OK
SMD20160512,1,SMD2016051201,12,7,2016,255198540,CARW,HOME,CEW,,,BOX 23,,#N/A,OK
SMD20160512,2,SMD2016051202,12,7,2016,271189977,HETH,HOME,KLP,,,BOX 23,,#N/A,OK
SMD20160512,3,SMD2016051203,12,7,2016,245136404,NOCA,HOME,CEW,,,BOX 23,,#N/A,OK
SMD20160512,4,SMD2016051204,12,7,2016,137201864,RWBL,HOME,CEW,,,BOX 23,,#N/A,OK
SMD20160512,5,SMD2016051205,12,7,2016,271189978,HETH,HOME,CEW,,,BOX 23,,#N/A,OK
SMD20160512,6,SMD2016051206,12,7,2016,263126332,BHVI,HOME,CEW,,,BOX 21,,#N/A,OK
SMD20160512,7,SMD2016051207,12,7,2016,271189853,CARW,HOME,CEW,,,BOX 21,,#N/A,OK
SMD20160512,8,SMD2016051208,12,7,2016,137201821,RWBL,HOME,CEW,,,BOX 21,,#N/A,OK
SMD20160512,9,SMD2016051209,12,7,2016,271189836,HETH,HOME,CEW,,,BOX 21,,#N/A,OK
SMD20160512,10,SMD2016051210,12,7,2016,137201865,RWBL,HOME,KLP,,,BOX 23,,#N/A,OK
SMD20160512,11,SMD2016051211,12,7,2016,180310935,BRTH,HOME,CEW,,,BOX 23,,#N/A,OK
SMD20160512,12,SMD2016051212,12,7,2016,137201866,NOMO,HOME,CEW,,,BOX 23,,#N/A,OK
SMD20160512,13,SMD2016051213,12,7,2016,271189979,WTSP,HOME,CEW,,,BOX 21,,#N/A,OK
SMD20160514,72,SMD2016051472,7,18,2016,245136392,NOCA,HOME,EJT,,EJT,BOX 18,20-Dec-16,BOX #1,OK
SMD20160514,73,SMD2016051473,7,18,2016,275072258,PROW,HOME,EJT,,EJT,BOX 18,20-Dec-16,BOX #1,OK
SMD20160514,74,SMD2016051474,7,18,2016,271189937,CARW,HOME,EJT,,EJT,BOX 18,,#N/A,OK
SMD20160514,75,SMD2016051475,7,18,2016,271189944,CARW,HOME,EIJ,,EJT,BOX 18,,#N/A,OK
SMD20160710,1,SMD2016071001,7,18,2016,245136393,NOCA,HOME,EJT,,EJT,BOX 18,20-Dec-16,BOX #1,OK
SMD20160710,2,SMD2016071002,7,18,2016,271189944,CARW,HOME,SMD,,EJT,BOX 18,,#N/A,OK
SMD20160710,3,SMD2016071003,7,18,2016,137201848,BRTH,HOME,SMD,,EJT,BOX 18,,#N/A,OK
SMD20160710,5,SMD2016071005,7,18,2016,275086716,PROW,HOME,SMD,,EJT,BOX 18,,#N/A,OK
SMD20160710,6,SMD2016071006,7,18,2016,277060331,WEVI,HOME,SMD,,EJT,BOX 18,,#N/A,OK
SMD20160710,7,SMD2016071007,7,18,2016,277060302,WEVI,HOME,EIJ,,EJT,BOX 18,,#N/A,OK
SMD20160710,8,SMD2016071008,7,18,2016,271189958,DOWO,HOME,SMD,,EJT,BOX 18,,#N/A,OK
SMD20160710,9,SMD2016071009,7,18,2016,271189807,CARW,HOME,EIJ,,EJT,BOX 18,,#N/A,OK
SMD20160710,10,SMD2016071010,7,18,2016,271189959,DOWO,HOME,SMD,,EJT,BOX 18,,#N/A,OK
SMD20160710,11,SMD2016071011,7,18,2016,245127789,NOCA,HOME,EJT,,EJT,BOX 18,20-Dec-16,BOX #1,OK
SMD20160710,12,SMD2016071012,7,18,2016,275051628,PROW,HOME,EJT,,EJT,BOX 18,,#N/A,OK
SMD20160710,13,SMD2016071013,7,18,2016,275086748,PROW,HOME,EJT,,EJT,BOX 18,,#N/A,OK
SMD20160710,14,SMD2016071014,7,18,2016,245115215,NOCA,HOME,EIJ,,EJT,BOX 18,20-Dec-16,BOX #1,OK
SMD20160717,1,SMD2016071701,7,18,2016,271189960,CARW,HOME,SMD,,EJT,BOX 18,10/3/18,Box #10,OK
SMD20160717,2,SMD2016071702,7,18,2016,271189962,DOWO,HOME,SMD,,EJT,BOX 18,,#N/A,OK
SMD20160717,3,SMD2016071703,7,18,2016,245136352,NOCA,HOME,SMD,,EJT,BOX 18,20-Dec-16,BOX #1,OK
SMD20160717,4,SMD2016071704,7,18,2016,245109642,NOCA,HOME,SMD,,EJT,BOX 18,20-Dec-16,BOX #1,OK
SMD20160717,5,SMD2016071705,7,21,2016,245127753,NOCA,PISP,EJT,,EJT,BOX 20,20-Dec-16,BOX #1,OK
SMD20160717,6,SMD2016071706,7,21,2016,273017874,HOWA,PISP,EJT,,EJT,BOX 20,,#N/A,OK
SMD20160717,7,SMD2016071707,7,21,2016,268027540,ACFL,PISP,EJT,,EJT,BOX 20,,#N/A,OK
SMD20160717,8,SMD2016071708,7,21,2016,245127719,NOCA,PISP,SMD,,EJT,BOX 20,20-Dec-16,BOX #1,OK
SMD20160717,9,SMD2016071709,7,21,2016,274103477,CARW,PISP,SMD,,EJT,BOX 20,31-Aug-17,BOX #6,OK
SMD20160717,10,SMD2016071710,7,21,2016,278033622,PROW,PISP,SMD,,EJT,BOX 20,,#N/A,OK
SMD20160720,1,SMD2016072001,7,21,2016,245125252,NOCA,PISP,SMD,,EJT,BOX 20,20-Dec-16,BOX #1,OK
SMD20160720,2,SMD2016072002,7,21,2016,274103478,CARW,PISP,EJT,,EJT,BOX 20,31-Aug-17,BOX #6,OK
SMD20160720,3,SMD2016072003,7,21,2016,268027538,ACFL,PISP,EJT,,EJT,BOX 20,,#N/A,OK
SMD20160720,4,SMD2016072004,7,21,2016,274103470,CARW,PISP,EJT,,EJT,BOX 20,31-Aug-17,BOX #6,OK
SMD20160720,5,SMD2016072005,7,21,2016,274103479,CARW,PISP,EIJ,,EJT,BOX 20,31-Aug-17,BOX #6,OK
SMD20160720,6,SMD2016072006,7,21,2016,266126439,CARW,PISP,EIJ,,EJT,BOX 20,9/7/17,BOX #7,OK
SMD20160720,7,SMD2016072007,7,21,2016,245137256,NOCA,PISP,EJT,,EJT,BOX 20,20-Dec-16,BOX #1,OK
SMD20160720,8,SMD2016072008,7,21,2016,274103480,CARW,PISP,EJT,,EJT,BOX 20,9/7/17,BOX #7,OK
SMD20160720,9,SMD2016072009,7,25,2016,271189942,CARW,HOME,SMD,,EJT,BOX 20,,#N/A,OK
SMD20160720,10,SMD2016072010,7,25,2016,271189936,CARW,HOME,SMD,,EJT,BOX 20,10-Oct-18,Box #10,OK
SMD20160720,11,SMD2016072011,7,25,2016,271189960,CARW,HOME,SMD,,EJT,BOX 20,,#N/A,OK
SMD20160720,12,SMD2016072012,7,25,2016,245136394,NOCA,HOME,SMD,,EJT,BOX 20,19-Dec-16,BOX #1,OK
SMD20160720,13,SMD2016072013,7,25,2016,137201848,BRTH,HOME,SMD,,EJT,BOX 20,,#N/A,OK
SMD20160512,92,SMD2016051292,8,28,2016,245136399,NOCA,HOME,KLP,,,BOX 22,,#N/A,OK
SMD20160512,93,SMD2016051293,8,28,2016,245136400,NOCA,HOME,VJ,,,BOX 22,,#N/A,OK
SMD20160512,94,SMD2016051294,8,28,2016,180310925,BLJA,HOME,KLP,,,BOX 22,,#N/A,OK
SMD20160512,95,SMD2016051295,8,28,2016,271189964,CARW,HOME,VJ,,,BOX 22,10-Oct-18,Box #10,OK
SMD20160512,96,SMD2016051296,8,28,2016,180310926,COGR,HOME,KLP,,,BOX 22,,#N/A,OK
SMD20160512,97,SMD2016051297,8,28,2016,180310927,COGR,HOME,VJ,,,BOX 22,,#N/A,OK
SMD20160512,98,SMD2016051298,8,28,2016,245136401,NOCA,HOME,VJ,,,BOX 22,,#N/A,OK
SMD20160512,99,SMD2016051299,8,28,2016,245136402,NOCA,HOME,VJ,,,BOX 22,,#N/A,OK
SMD20160512,100,SMD20160512100,8,28,2016,271189965,CARW,HOME,VJ,,,BOX 22,10-Oct-18,Box #10,OK
SMD20160512,101,SMD20160512101,8,28,2016,271189961,CARW,HOME,KLP,,,BOX 22,10-Oct-18,Box #10,OK
SMD20160512,102,SMD20160512102,8,28,2016,245109686,NOCA,HOME,KLP,,,BOX 22,,#N/A,OK
SMD20160512,103,SMD20160512103,8,28,2016,245136403,NOCA,HOME,KLP,,,BOX 22,,#N/A,OK
SMD20160720,14,SMD2016072014,8,28,2016,278033625,HOWA,PISP,SMD,,EJT,BOX 20,,#N/A,OK
SMD20160720,15,SMD2016072015,8,28,2016,278033626,HOWA,PISP,SMD,,EJT,BOX 20,,#N/A,OK
SMD20160720,16,SMD2016072016,8,28,2016,274103480,CARW,PISP,SMD,,EJT,BOX 20,,#N/A,OK
SMD20160720,17,SMD2016072017,8,28,2016,274103477,CARW,PISP,SMD,,EJT,BOX 20,,#N/A,OK
SMD20160720,18,SMD2016072018,8,28,2016,274103461,CARW,PISP,SMD,,EJT,BOX 20,,#N/A,OK
SMD20160720,19,SMD2016072019,8,28,2016,274103478,CARW,PISP,SMD,,EJT,BOX 20,,#N/A,OK
SMD20160720,20,SMD2016072020,8,28,2016,266126576,CARW,PISP,EJT,,EJT,BOX 20,,#N/A,OK
SMD20160720,21,SMD2016072021,8,28,2016,278033628,HOWA,PISP,WJ,,EJT,BOX 20,,#N/A,OK
SMD20160720,22,SMD2016072022,8,28,2016,274103442,CARW,PISP,WJ,,EJT,BOX 20,9/7/17,BOX #7,OK
SMD20160720,23,SMD2016072023,8,28,2016,263154014,KEWA,PISP,WJ,,EJT,BOX 20,,#N/A,OK
SMD20160720,24,SMD2016072024,8,28,2016,274103434,CARW,PISP,PAB,,EJT,BOX 20,,#N/A,OK
SMD20160720,25,SMD2016072025,8,28,2016,274103481,YBCH,PISP,EJT,,EJT,BOX 20,,#N/A,OK
SMD20160720,26,SMD2016072026,8,28,2016,278033631,HOWA,PISP,EJT,,EJT,BOX 20,,#N/A,OK
SMD20160720,27,SMD2016072027,8,28,2016,274103470,CARW,PISP,EJT,,EJT,BOX 20,,#N/A,Broken
SMD20160720,28,SMD2016072028,8,28,2016,263154016,KEWA,PISP,PAB,,EJT,BOX 20,,#N/A,OK
SMD20160720,29,SMD2016072029,8,28,2016,263154017,KEWA,PISP,E,,EJT,BOX 20,,#N/A,OK
SMD20160720,30,SMD2016072030,8,28,2016,268027541,WEVI,PISP,EJT,,EJT,BOX 20,,#N/A,OK
SMD20160720,31,SMD2016072031,8,28,2016,274103482,CARW,PISP,EJT,,EJT,BOX 20,9/7/17,BOX #7,OK
SMD20160720,32,SMD2016072032,8,28,2016,274103483,CARW,PISP,SMD,,EJT,BOX 20,9/7/17,BOX #7,OK
SMD20160720,33,SMD2016072033,8,28,2016,274103484,CARW,PISP,SMD,,EJT,BOX 20,9/7/17,BOX #7,OK
SMD20160720,34,SMD2016072034,8,28,2016,245137257,NOCA,PISP,PAB,,EJT,BOX 20,19-Dec-16,BOX #1,OK
SMD20160720,36,SMD2016072036,8,28,2016,266126466,CARW,PISP,PAB,,EJT,BOX 20,,#N/A,Broken
SMD20160720,37,SMD2016072037,8,28,2016,263154018,NOWA,PISP,PAB,,EJT,BOX 20,,#N/A,OK
SMD20160512,104,SMD20160512104,9,18,2016,171352772,BRTH,HOME,KLP,,,BOX 22,,#N/A,OK
SMD20160512,105,SMD20160512105,9,18,2016,263126326,KEWA,HOME,KLP,,,BOX 22,,#N/A,OK
SMD20160512,106,SMD20160512106,9,18,2016,271189937,CARW,HOME,KLP,,,BOX 22,,#N/A,OK
SMD20160512,107,SMD20160512107,9,18,2016,271189936,CARW,HOME,KLP,,,BOX 22,,#N/A,OK
SMD20160512,108,SMD20160512108,9,18,2016,270100836,GRCA,HOME,VJ,,,BOX 22,,#N/A,OK
SMD20160512,109,SMD20160512109,9,18,2016,245136404,NOCA,HOME,VJ,,,BOX 22,,#N/A,OK
SMD20160512,110,SMD20160512110,9,18,2016,245136403,NOCA,HOME,KLP,,,BOX 22,,#N/A,OK
SMD20160512,111,SMD20160512111,9,18,2016,245136405,NOCA,HOME,KLP,,,BOX 22,,#N/A,OK
SMD20160512,112,SMD20160512112,9,18,2016,171352623,BRTH,HOME,EED,,,BOX 22,,#N/A,OK
SMD20160512,113,SMD20160512113,9,18,2016,137201850,EATO,HOME,EED,,,BOX 22,,#N/A,OK
SMD20160512,114,SMD20160512114,9,18,2016,271189936,CARW,HOME,VJ,,,BOX 22,,#N/A,OK
SMD20160512,115,SMD20160512115,9,18,2016,137201851,BRTH,HOME,CPV,,,BOX 22,,#N/A,OK
SMD20160512,116,SMD20160512116,9,18,2016,271189935,CARW,HOME,VJ,,,BOX 22,10-Oct-18,Box #10,OK
SMD20160512,117,SMD20160512117,9,18,2016,180310928,BRTH,HOME,CPV,,,BOX 22,,#N/A,OK
SMD20160512,118,SMD20160512118,9,18,2016,245136406,NOCA,HOME,CPV,,,BOX 22,,#N/A,OK
SMD20160512,119,SMD20160512119,9,18,2016,180310929,BRTH,HOME,CPV,,,BOX 22,,#N/A,OK
SMD20160512,120,SMD20160512120,9,18,2016,271189960,CARW,HOME,KLP,,,BOX 22,,#N/A,OK
SMD20160720,38,SMD2016072038,9,18,2016,278033633,WEWA,PISP,EJT,,,BOX 21,,#N/A,OK
SMD20160720,39,SMD2016072039,9,18,2016,274103485,CARW,PISP,PAB,,,BOX 21,9/7/17,BOX #7,OK
SMD20160720,40,SMD2016072040,9,18,2016,263154020,KEWA,PISP,EJT,,,BOX 21,,#N/A,OK
SMD20160720,41,SMD2016072041,9,18,2016,278033634,HOWA,PISP,EJT,,,BOX 21,,#N/A,OK
SMD20160720,42,SMD2016072042,9,18,2016,266126576,CARW,PISP,EJT,,,BOX 21,,#N/A,Broken
SMD20160720,43,SMD2016072043,9,18,2016,275086681,HOWA,PISP,EJT,,,BOX 21,,#N/A,Broken
SMD20160720,44,SMD2016072044,9,18,2016,268027535,WEVI,PISP,SMD,,,BOX 21,,#N/A,Broken
SMD20160720,45,SMD2016072045,9,18,2016,278033636,HOWA,PISP,SMD,,,BOX 21,,#N/A,OK
SMD20160720,46,SMD2016072046,9,18,2016,278033637,WEWA,PISP,SMD,,,BOX 21,,#N/A,OK
SMD20160720,48,SMD2016072048,9,18,2016,278033638,HOWA,PISP,SMD,,,BOX 21,,#N/A,OK
SMD20160720,49,SMD2016072049,9,18,2016,268027544,WEVI,PISP,EJT,,,BOX 21,,#N/A,OK
SMD20160720,50,SMD2016072050,9,18,2016,268027545,ACFL,PISP,EJT,,,BOX 21,,#N/A,OK
SMD20160906,1,SMD2016090601,9,18,2016,268027547,WEVI,PISP,EJT,,,BOX 17,,#N/A,OK
SMD20160906,2,SMD2016090602,9,18,2016,268027546,WEVI,PISP,SSH,,,BOX 17,,#N/A,OK
SMD20160906,3,SMD2016090603,9,18,2016,278033639,HOWA,PISP,EJT,,,BOX 17,,#N/A,OK
SMD20160906,4,SMD2016090604,9,18,2016,274103477,CARW,PISP,SSH,,,BOX 17,,#N/A,Broken
SMD20160906,5,SMD2016090605,9,25,2016,245136401,NOCA,HOME,EJT,,,BOX 17,1/18/18,BOX #8,OK
SMD20160906,6,SMD2016090606,9,25,2016,137201850,EATO,HOME,EJT,,,BOX 17,,#N/A,OK
SMD20160906,7,SMD2016090607,9,25,2016,271189967,CARW,HOME,EJT,,,BOX 17,10/3/18,Box #10,OK
SMD20160906,8,SMD2016090608,9,25,2016,137201842,BRTH,HOME,EJT,,,BOX 17,,#N/A,OK
SMD20160906,9,SMD2016090609,9,25,2016,245136408,NOCA,HOME,EJT,,,BOX 17,19-Dec-16,BOX #1,OK
SMD20160906,10,SMD2016090610,9,25,2016,271189968,DOWO,HOME,EJT,,,BOX 17,,#N/A,OK
SMD20160906,11,SMD2016090611,9,25,2016,245136409,NOCA,HOME,EJT,,,BOX 17,19-Dec-16,BOX #1,OK
SMD20160906,12,SMD2016090612,9,25,2016,275072263,EAWP,HOME,EJT,,,BOX 17,,#N/A,OK
SMD20160906,13,SMD2016090613,9,25,2016,245109765,NOCA,HOME,EJT,,,BOX 17,1/18/18,BOX #8,OK
SMD20160906,14,SMD2016090614,9,25,2016,271189964,CARW,HOME,EJT,,,BOX 17,,#N/A,OK
